Address,X,Y,Price,Type,Room count,Construction year,Risk of burglary,Distance to pharmacy,Distance to daycare,Distance to grocery store,Size,Squaremeter price,Energy class,Url
"Stockholmsgade 57, st. ",55.692636,12.583336,26000000,Ejerlejlighed,9,200 MBit,lav,880,350,320,320,81250,N/A,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/stockholmsgade-57/st-/
"Holsteinsgade 19, 5. tv",55.698993,12.58421,8250000,Ejerlejlighed,3,,lav,410,115,196,109,75688,B,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/holsteinsgade-19/5-tv/
"Øster Farimagsgade 91, st. tv",55.695186,12.579217,5472024,Andelsbolig,6,,lav,535,365,228,133,41143,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/%C3%B8ster%20farimagsgade-91/st-tv/
"Willemoesgade 45, 1. ",55.698311,12.584412,11995000,Ejerlejlighed,5,,lav,447,168,127,188,63803,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/willemoesgade-45/1-/
"Østbanegade 43, 2. 3",55.698399,12.591517,3395000,Ejerlejlighed,2,,lav,878,185,192,59,57542,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/%C3%B8stbanegade-43/2-3/
Berggreensgade 56,55.715361,12.573107,12995000,Rækkehus,6,1902,lav,716,168,326,136,95551,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/berggreensgade-56/
"Marstalsgade 36, 5. th",55.703945,12.589464,3295000,Ejerlejlighed,2,,N/A,854,106,211,51,64607,D,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/marstalsgade-36/5-th/
Vangehusvej 5,55.719824,12.575537,11495000,Rækkehus,4,1909,lav,697,291,166,141,81524,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/vangehusvej-5/
"Viborggade 61, 4. th",55.705767,12.583746,10795000,Ejerlejlighed,6,,lav,579,104,121,151,71490,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/viborggade-61/4-th/
Strandboulevarden 71A,55.704863,12.586716,6645000,Ejerlejlighed,4,,lav,778,126,178,133,49962,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/strandboulevarden-71a/
"Halsskovgade 4, 4. 401",55.707844,12.581713,3695000,Ejerlejlighed,2,1965,lav,337,26,78,72,51319,D,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/halsskovgade-4/4-401/
"Aggersborggade 9, st. tv",55.699222,12.586849,4498000,Ejerlejlighed,4,,lav,570,108,205,80,56225,D,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/aggersborggade-9/st-tv/
"Silkeborggade 30, 5. th",55.707327,12.584606,7995000,Ejerlejlighed,3,,lav,527,157,103,114,70131,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/silkeborggade-30/5-th/
"Viborggade 18, st. ",55.705099,12.579334,3761239,Andelsbolig,3,,lav,491,65,180,88,42741,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/viborggade-18/st-/
"Ryesgade 112A, 5. th",55.697417,12.576172,5495000,Ejerlejlighed,3,1885,lav,305,343,98,74,74256,D,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/ryesgade-112a/5-th/
"Landskronagade 36, st. ",55.713375,12.574136,3295000,Ejerlejlighed,2,,lav,487,231,218,49,67244,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/landskronagade-36/st-/
"Hjørringgade 5, st. th",55.706129,12.587321,5749999,Ejerlejlighed,4,,N/A,742,172,58,98,58673,D,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/hj%C3%B8rringgade-5/st-th/
"Holsteinsgade 44, 1. th",55.699348,12.586691,5795000,Ejerlejlighed,4,,lav,558,91,215,81,71543,D,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/holsteinsgade-44/1-th/
"Victor Bendix Gade 16, st. th",55.711919,12.566346,4290000,Ejerlejlighed,3,,lav,743,98,257,91,47142,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/victor%20bendix%20gade-16/st-th/
"Fiskedamsgade 27A, 2. th",55.700232,12.586778,2200000,Ejerlejlighed,1,,N/A,560,83,312,37,59459,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/fiskedamsgade-27a/2-th/
"Langelinie Allé 25A, 3. th",55.698567,12.599851,20000000,Ejerlejlighed,5,,N/A,"1,40",479,349,189,105820,B,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/langelinie%20all%C3%A9-25a/3-th/
H.C. Lumbyes Gade 60,55.715393,12.572784,11495000,Rækkehus,7,1902,lav,727,150,346,138,83297,D,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/h.c.%20lumbyes%20gade-60/
"Østerbrogade 110, 2. ",55.703627,12.577697,16995000,Ejerlejlighed,7,,lav,408,89,55,264,64375,D,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/%C3%B8sterbrogade-110/2-/
Wiedeweltsgade 51,55.691033,12.572889,13995000,Rækkehus,4,1879,lav,778,283,218,135,103666,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/wiedeweltsgade-51/
"Serridslevvej 34, 2. tv",55.7068,12.572089,13850000,Ejerlejlighed,5,,lav,426,128,276,190,72894,N/A,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/serridslevvej-34/2-tv/
"Vordingborggade 90, 4. tv",55.708304,12.587826,2850000,Ejerlejlighed,2,,lav,692,70,218,50,57000,D,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/vordingborggade-90/4-tv/
"Livjægergade 32, 2. tv",55.699109,12.586491,5995000,Ejerlejlighed,3,100 MBit,lav,549,101,186,81,74012,N/A,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/livj%C3%A6gergade-32/2-tv/
"Egebæksvej 3, 1. ",55.719851,12.551214,6998000,Villalejlighed,4,1928,mellem,"1,50",332,177,99,70686,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/egeb%C3%A6ksvej-3/1-/
"Jagtvej 191, 4. th",55.707761,12.569077,6295000,Ejerlejlighed,4,,lav,541,336,408,108,58287,D,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/jagtvej-191/4-th/
"Borthigsgade 15, 2. ",55.711527,12.557327,5995000,Ejerlejlighed,4,,lav,"1,12",163,301,119,50378,D,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/borthigsgade-15/2-/
"Holsteinsgade 57, 2. tv",55.700131,12.589003,11500000,Ejerlejlighed,5,,N/A,701,119,359,144,79861,D,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/holsteinsgade-57/2-tv/
"Nyborggade 8, 3. tv",55.709636,12.578846,2895000,Ejerlejlighed,2,1903,lav,115,155,77,55,52636,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/nyborggade-8/3-tv/
"Jellingegade 7, st. tv",55.70662,12.579088,2795000,Ejerlejlighed,1,1905,lav,327,72,139,45,62111,D,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/jellingegade-7/st-tv/
"Strandpromenaden 59, 1. ",55.720741,12.582488,13995000,Ejerlejlighed,4,2019,lav,630,557,297,167,83802,A2015,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/strandpromenaden-59/1-/
Abildgaardsgade 22,55.691396,12.57476,16000000,Rækkehus,6,1882,lav,901,168,255,132,121212,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/abildgaardsgade-22/
"Livjægergade 40, kl. th",55.699907,12.585888,3295000,Ejerlejlighed,3,50 MBit,N/A,503,22,270,71,46408,N/A,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/livj%C3%A6gergade-40/kl-th/
"Rosenvængets Hovedvej 50, st. mf",55.701534,12.58761,11900000,Ejerlejlighed,3,,lav,637,132,217,123,96747,D,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/rosenv%C3%A6ngets%20hovedvej-50/st-mf/
"Scherfigsvej 13, st. tv",55.72194,12.580712,8495000,Ejerlejlighed,4,100 MBit,lav,464,595,242,118,71991,N/A,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/scherfigsvej-13/st-tv/
"Strandboulevarden 71, 4. th",55.704918,12.586687,3750000,Ejerlejlighed,2,,lav,781,128,172,61,61475,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/strandboulevarden-71/4-th/
"Nordre Frihavnsgade 94, st. tv",55.703425,12.589046,4095000,Ejerlejlighed,2,1900,N/A,802,153,256,69,59347,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/nordre%20frihavnsgade-94/st-tv/
"Fiskedamsgade 27B, 5. tv",55.700203,12.586556,3195000,Ejerlejlighed,2,1900,N/A,546,75,306,56,57053,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/fiskedamsgade-27b/5-tv/
"Classensgade 17B, 2. tv",55.697338,12.582485,12250000,Ejerlejlighed,5,,lav,407,221,187,177,69209,D,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/classensgade-17b/2-tv/
"Rosenvængets Hovedvej 38, st. tv",55.701168,12.586897,3495000,Ejerlejlighed,2,1938,lav,583,71,221,53,65943,D,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/rosenv%C3%A6ngets%20hovedvej-38/st-tv/
Jens Juels Gade 4,55.69077,12.575141,20250000,Rækkehus,5,1881,lav,891,176,197,180,112500,D,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/jens%20juels%20gade-4/
"Thomas Laubs Gade 23, 1. th",55.714491,12.571636,3395000,Ejerlejlighed,2,,lav,670,81,275,58,58534,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/thomas%20laubs%20gade-23/1-th/
"Lyngbyvej 32C, 10. mf",55.709437,12.562338,2645000,Ejerlejlighed,1,1972,lav,941,50,38,64,41328,B,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/lyngbyvej-32c/10-mf/
"Holsteinsgade 66, 3. 15",55.700306,12.590853,3995000,Ejerlejlighed,2,,lav,820,94,342,82,48719,D,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/holsteinsgade-66/3-15/
"Herninggade 15, 5. th",55.707891,12.588153,3795000,Ejerlejlighed,2,,lav,721,61,186,64,59296,D,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/herninggade-15/5-th/
"Østerbrogade 52, 1. th",55.6971694,12.5795786,7595000,Ejerlejlighed,3,1898,lav,311,251,7,119,63823,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/%C3%B8sterbrogade-52/1-th/
Soldalen 11,55.718685,12.579007,21750000,Rækkehus,9,1931,lav,801,240,216,205,106097,B,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/soldalen-11/
"Lyngbyvej 72, 5. tv",55.712099,12.560252,3795000,Ejerlejlighed,3,1927,lav,"1,12",39,130,88,43125,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/lyngbyvej-72/5-tv/
"Marstalsgade 49, 6. th",55.704184,12.590023,2995000,Ejerlejlighed,2,,N/A,898,108,181,48,62395,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/marstalsgade-49/6-th/
"Dag Hammarskjölds Allé 1A, 2. ",55.693205,12.584331,25000000,Ejerlejlighed,6,,lav,851,423,282,254,98425,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/dag%20hammarskj%C3%B6lds%20all%C3%A9-1a/2-/
"Trondhjemsgade 3, st. th",55.693851,12.587046,12995000,Ejerlejlighed,5,1907,lav,889,273,219,176,73835,D,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/trondhjemsgade-3/st-th/
"Ålborggade 9, 3. tv",55.705614,12.578653,3495000,Ejerlejlighed,2,1893,lav,425,125,166,54,64722,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/%C3%A5lborggade-9/3-tv/
"Livjægergade 37, 1. tv",55.699137,12.586071,5995000,Ejerlejlighed,3,1895,lav,522,85,185,85,70529,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/livj%C3%A6gergade-37/1-tv/
"Willemoesgade 19, 4. th",55.697978,12.58154,8900000,Ejerlejlighed,4,,lav,315,141,152,121,73553,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/willemoesgade-19/4-th/
"Vordingborggade 39, 3. tv",55.7081,12.584841,5995000,Ejerlejlighed,3,,lav,511,129,183,85,70529,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/vordingborggade-39/3-tv/
"Dag Hammarskjölds Allé 1A, 3. ",55.693205,12.584331,25000000,Ejerlejlighed,7,1882,lav,851,423,282,254,98425,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/dag%20hammarskj%C3%B6lds%20all%C3%A9-1a/3-/
"Livjægergade 21, st. tv",55.697484,12.587268,11495000,Ejerlejlighed,5,1907,lav,651,166,95,186,61801,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/livj%C3%A6gergade-21/st-tv/
"Ringstedgade 8, 3. th",55.69795,12.582297,9995000,Ejerlejlighed,5,,lav,353,153,192,134,74589,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/ringstedgade-8/3-th/
"Sankt Jakobs Plads 2, 2. ",55.703045,12.577912,13950000,Ejerlejlighed,5,,lav,343,66,119,180,77500,D,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/sankt%20jakobs%20plads-2/2-/
"Engelstedsgade 6, 2. ",55.709998,12.559629,4699000,Villalejlighed,2,1913,lav,"1,08",233,137,50,93980,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/engelstedsgade-6/2-/
Engskiftevej 10,55.721149,12.572107,15500000,Villa,6,,lav,659,480,372,184,84239,A2010,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/engskiftevej-10/
"Amerika Plads 10, 9. ",55.698807,12.59418,17000000,Ejerlejlighed,4,2007,N/A,"1,04",347,89,191,89005,B,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/amerika%20plads-10/9-/
"Victor Bendix Gade 16, 1. tv",55.711919,12.566346,4695000,Ejerlejlighed,4,,lav,743,98,257,79,59430,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/victor%20bendix%20gade-16/1-tv/
"Ålborggade 26, 2. tv",55.705599,12.579846,3795000,Ejerlejlighed,2,,lav,450,128,203,56,67767,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/%C3%A5lborggade-26/2-tv/
"Kirsteinsgade 7, st. tv",55.704029,12.578513,5795000,Ejerlejlighed,3,,lav,454,68,84,86,67383,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/kirsteinsgade-7/st-tv/
"Stockholmsgade 21, 2. th",55.690309,12.577023,8250000,Ejerlejlighed,3,,lav,972,160,238,87,94827,D,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/stockholmsgade-21/2-th/
"Langelinie Allé 3, 3. 1",55.695869,12.599272,13000000,Ejerlejlighed,4,,N/A,"1,43",243,389,157,82802,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/langelinie%20all%C3%A9-3/3-1/
"Strandvejen 77, st. ",55.719343,12.576694,5495000,Ejerlejlighed,5,1800,lav,734,236,149,122,45040,E,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/strandvejen-77/st-/
"Webersgade 15, 1. th",55.690587,12.572854,4495000,Ejerlejlighed,3,1883,lav,751,234,172,66,68106,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/webersgade-15/1-th/
Voldmestergade 17,55.693473,12.57686,16750000,Rækkehus,5,1876,lav,723,180,410,139,120503,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/voldmestergade-17/
"Svanemøllevej 13, 2. ",55.719786,12.574796,7900000,Ejerlejlighed,4,1910,lav,714,297,210,122,64754,D,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/svanem%C3%B8llevej-13/2-/
"Herninggade 23, 3. tv",55.708293,12.587951,4850000,Ejerlejlighed,3,,lav,700,78,220,86,56395,D,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/herninggade-23/3-tv/
Hallinsgade 35,55.693059,12.575594,14895000,Rækkehus,6,1873,lav,780,183,346,129,115465,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/hallinsgade-35/
"Randersgade 44, 5. ",55.706505,12.580585,7995000,Ejerlejlighed,4,100 MBit,lav,385,123,94,106,75424,N/A,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/randersgade-44/5-/
"Korsørgade 30, 1. tv",55.707128,12.58349,4195000,Ejerlejlighed,2,100 MBit,lav,475,138,132,65,64538,N/A,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/kors%C3%B8rgade-30/1-tv/
J.A. Schwartz Gade 8,55.693158,12.577068,16495000,Rækkehus,7,1876,lav,757,142,431,129,127868,A2010,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/j.a.%20schwartz%20gade-8/
Øster Farimagsgade 41,55.691409,12.575868,12995000,Rækkehus,6,,lav,958,100,281,176,73835,N/A,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/%C3%B8ster%20farimagsgade-41/
"Jagtvej 215A, 4. 3",55.709099,12.574338,2950000,Ejerlejlighed,2,,lav,179,182,98,63,46825,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/jagtvej-215a/4-3/
"Odensegade 17, 5. tv",55.700138,12.58038,9495000,Ejerlejlighed,4,1893,lav,153,61,93,139,68309,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/odensegade-17/5-tv/
"H.P. Ørums Gade 30, 1. ",55.711246,12.559711,4995000,Ejerlejlighed,3,,lav,"1,13",117,152,89,56123,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/h.p.%20%C3%B8rums%20gade-30/1-/
"Strandboulevarden 121, 3. tv",55.70899,12.583891,4495000,Ejerlejlighed,3,100 MBit,lav,434,99,266,68,66102,N/A,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/strandboulevarden-121/3-tv/
Rosbæksvej 22,55.722676,12.571428,19500000,Villa,9,,lav,567,399,474,307,63517,N/A,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/rosb%C3%A6ksvej-22/
"Vordingborggade 37, 1. tv",55.708102,12.584536,6495000,Ejerlejlighed,4,,lav,493,110,187,103,63058,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/vordingborggade-37/1-tv/
Lundehusvej 5,55.72231,12.553083,12995000,Villa,6,1928,mellem,"1,66",196,373,211,61587,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/lundehusvej-5/
"Østbanegade 37, 2. 4",55.697854,12.591597,3745000,Ejerlejlighed,3,,lav,897,215,183,57,65701,D,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/%C3%B8stbanegade-37/2-4/
"Strynøgade 4, 1. tv",55.711921,12.574942,5995000,Ejerlejlighed,4,,lav,318,139,156,97,61804,N/A,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/stryn%C3%B8gade-4/1-tv/
"Trondhjemsgade 3, 1. th",55.693851,12.587046,20495000,Ejerlejlighed,6,1907,lav,889,273,219,260,78826,D,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/trondhjemsgade-3/1-th/
"Willemoesgade 37, 4. tv",55.698167,12.583758,7495000,Ejerlejlighed,4,,lav,417,155,150,96,78072,D,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/willemoesgade-37/4-tv/
"Strandboulevarden 99, 3. tv",55.707515,12.58538,7750000,Ejerlejlighed,3,,lav,564,158,117,101,76732,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/strandboulevarden-99/3-tv/
"Løgstørgade 34, 3. th",55.707819,12.583827,4350000,Ejerlejlighed,2,,lav,460,83,174,69,63043,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/l%C3%B8gst%C3%B8rgade-34/3-th/
"Scherfigsvej 6A, 4. tv",55.721474,12.579764,12495000,Ejerlejlighed,3,,lav,499,522,162,129,96860,A2010,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/scherfigsvej-6a/4-tv/
"Vardegade 29, 1. tv",55.708967,12.585899,3295000,Ejerlejlighed,2,1906,lav,561,73,282,62,53145,D,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/vardegade-29/1-tv/
"Amerika Plads 8, 4. tv",55.698696,12.593933,6249000,Ejerlejlighed,4,2007,N/A,"1,03",332,82,110,56809,B,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/amerika%20plads-8/4-tv/
"Amerika Plads 23, 11. tv",55.700049,12.593345,15500000,Ejerlejlighed,5,2017,N/A,978,236,236,160,96875,A2015,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/amerika%20plads-23/11-tv/
"Nyborggade 4, st. ",55.709637,12.578427,4795000,Ejerlejlighed,3,1903,lav,90,154,59,87,55114,C,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/nyborggade-4/st-/
"Øster Allé 22, 1. ",55.700192,12.575161,9995000,Ejerlejlighed,4,1900,lav,183,294,207,122,81926,B,https://www.dingeo.dk/adresse/2100-k%C3%B8benhavn%20%C3%B8/%C3%B8ster%20all%C3%A9-22/1-/
