Address,Longitude,Latitude,Price,Type,Room count,Construction year,Risk of burglary,Distance to pharmacy,Distance to daycare,Distance to grocery store,Size,Squaremeter price,Energy class,Zipcode
Nordvang 6,55.655063,12.190678,3095000,Villa,5.0,1953.0,lav,865.0,516,356.0,143,21643,C,2640
"Cikoriegade 17, 1. 2",55.643274,12.207769,2595000,Ejerlejlighed,3.0,1964.0,lav,843.0,421,796.0,73,35547,A2015,2640
Hovedgaden 476,55.650092,12.203505,2545000,Villa,3.0,1924.0,mellem,222.0,204,121.0,101,25198,E,2640
Birkevang 8,55.665061,12.19335,3345000,Villa,4.0,1972.0,høj,707.5,760,855.0,126,26547,D,2640
"Hedetoften 3, st. tv",55.653751,12.193385,1895000,Ejerlejlighed,3.0,1963.0,lav,641.0,570,140.0,77,24610,D,2640
Rønnevej 11,55.65492,12.187255,3495000,Villa,3.0,1953.0,lav,707.5,387,551.0,107,32663,C,2640
Smedevænget 11,55.665283,12.165066,2995000,Villa,4.0,1800.0,høj,707.5,1112,1.299,100,29950,F,2640
Kongelysvej 25,55.643378,12.203595,3175000,Rækkehus,3.0,2018.0,lav,713.0,157,698.0,84,37797,A2015,2640
Fritidshaven 13,55.664128,12.20806,995000,Fritidshus,2.0,1974.0,lav,707.5,1581,1.426,46,21630,C,2640
Fritidshaven 165,55.661339,12.20349,1295000,Fritidshus,2.0,1993.0,lav,707.5,1212,1.009,50,25900,C,2640
Lyngmosen 33,55.654993,12.198741,3495000,Villa,6.0,1964.0,mellem,617.0,503,264.0,158,22120,E,2640
Fritidshaven 30,55.662456,12.20596,1295000,Fritidshus,2.0,1980.0,lav,707.5,1367,1.198,50,25900,C,2640
Mølleager 94,55.646197,12.227656,3495000,Villa,4.0,1976.0,høj,707.5,558,689.0,125,27960,D,2640
"Søbakkevej 6, 1. 1",55.64402,12.207807,2745000,Ejerlejlighed,3.0,1964.0,lav,778.0,433,726.0,89,30842,A,2640
Kallerupvej 28,55.653221,12.199988,3300000,Villa,7.0,1960.0,mellem,413.0,296,285.0,140,23571,C,2640
Fritidshaven 3,55.663699,12.207177,1249500,Fritidshus,3.0,1964.0,lav,707.5,1516,1.355,50,24990,C,2640
Thorsager 9,55.624253,12.193199,5200000,Villa,7.0,1994.0,høj,707.5,592,2.794,235,22127,A2010,2640
Forsythiavej 4,55.657879,12.183673,3100000,Villa,4.0,1965.0,lav,707.5,46,235.0,100,31000,D,2640
Hedesøvej 18,55.642989,12.204912,4495000,Rækkehus,5.0,2020.0,lav,783.0,240,758.0,124,36250,A,2640
"Hedekæret 18, st. th",55.655035,12.19652,1995000,Ejerlejlighed,3.0,1969.0,mellem,657.0,554,184.0,73,27328,E,2640
Stenmøllen 155,55.642258,12.202466,3495000,Rækkehus,4.0,1988.0,lav,817.0,132,812.0,120,29125,C,2640
Reerslevvej 47,55.645586,12.195135,3495000,Villa,4.0,1903.0,lav,540.0,264,452.0,161,21708,E,2640
Stenmøllen 89,55.643718,12.2006,3495000,Rækkehus,4.0,1988.0,lav,642.0,70,633.0,120,29125,C,2640
"Hedekæret 49, 1. 3",55.655366,12.19375,1545000,Ejerlejlighed,2.0,1964.0,lav,770.0,664,238.0,61,25327,C,2640
Stationsvej 8,55.652066,12.195102,3595000,Villa,6.0,1956.0,mellem,431.0,376,159.0,143,25139,F,2640
Bavneåsen 39,55.659883,12.187019,2949000,Rækkehus,5.0,1975.0,lav,707.5,229,241.0,149,19791,D,2640
Vesterkøb 18,55.651181,12.196747,3250000,Villa,3.0,1950.0,mellem,288.0,243,233.0,99,32828,D,2640
Fløngvænget 4,55.659181,12.184412,2995000,Rækkehus,4.0,1978.0,lav,707.5,133,116.0,108,27731,C,2640
"Hedekæret 85, 1. th",55.655567,12.197094,1895000,Ejerlejlighed,3.0,1970.0,mellem,702.0,594,252.0,71,26690,D,2640
Fløngvej 56,55.654411,12.183809,4450000,Villa,5.0,1929.0,lav,707.5,316,620.0,164,27134,C,2640
Gl. Søvej 11,55.644182,12.19764,4495000,Villa,5.0,1907.0,lav,612.0,250,564.0,158,28449,D,2640
Duekær 8,55.662452,12.182511,4495000,Villa,7.0,1961.0,høj,707.5,195,278.0,207,21714,E,2640
Brandvænget 48,55.643215,12.193682,2998000,Rækkehus,4.0,1981.0,lav,811.0,175,730.0,108,27759,C,2640
Fløngvej 49,55.653895,12.183097,4350000,Villa,5.0,1964.0,lav,707.5,260,676.0,252,17261,C,2640
Marbjerg Byvej 9,55.663573,12.164622,3695000,Villa,5.0,1900.0,høj,707.5,1051,1.252,163,22668,D,2640
Poul Hansens Vænge 5,55.614357,12.189612,3298000,Villa,5.0,1979.0,høj,707.5,634,1.977,128,25765,C,2640
Agerhaven 38,55.663278,12.210259,1795000,Fritidshus,3.0,1978.0,lav,707.5,1479,1.436,50,35900,C,2640
Trappeløbet 1C,55.64883,12.193517,4375000,Villa,4.0,1964.0,lav,431.0,479,302.0,165,26515,C,2640
Agerhaven 79,55.661218,12.212152,745000,Fritidshus,2.0,1964.0,meget lav,707.5,1226,1.265,33,22575,C,2640
Vestkærs Alle 50,55.648631,12.487683,6998000,Villa,4.0,1952.0,mellem,679.0,345,651.0,138,50710,C,2650
"Storegade 21, st. ",55.641811,12.445039,4595000,Villalejlighed,4.0,1923.0,høj,679.0,491,978.0,152,30230,C,2650
Vedbyholm 31,55.645823,12.446439,4195000,Rækkehus,4.0,1976.0,lav,679.0,248,816.0,144,29131,D,2650
Kløverprisvej 91,55.660243,12.461428,6495000,Villa,6.0,1974.0,lav,679.0,398,382.0,183,35491,D,2650
Fredtoftevej 5,55.641804,12.498793,5495000,Villa,5.0,1928.0,høj,679.0,298,226.0,93,59086,D,2650
Porsdam 12,55.654745,12.462427,1395000,Fritidshus,2.0,1942.0,lav,755.0,611,770.0,24,58125,C,2650
"Dansborg Alle 2A, 2. tv",55.633428,12.490253,1635000,Ejerlejlighed,2.0,1945.0,mellem,829.0,302,443.0,47,34787,C,2650
"Dansborg Alle 3, 2. 1",55.632852,12.489766,2995000,Ejerlejlighed,3.0,1963.0,mellem,758.0,324,513.0,73,41027,C,2650
Frydenstrands Alle 39,55.62037,12.473344,5995000,Villa,5.0,1975.0,mellem,679.0,624,984.0,184,32581,C,2650
Hædersdalvej 14,55.66366,12.469578,6995000,Villa,4.0,1938.0,mellem,481.0,375,255.0,152,46019,B,2650
Skelkær 1,55.656295,12.457359,2695000,Fritidshus,2.0,1963.0,lav,679.0,828,783.0,57,47280,C,2650
Kastanienborgvej 31,55.640835,12.455499,5195000,Villa,4.0,1960.0,høj,679.0,585,524.0,104,49951,C,2650
Aktæons Alle 24,55.629886,12.477111,4985000,Villa,4.0,1938.0,høj,601.0,462,340.0,126,39563,B,2650
Menelaos Boulevard 69,55.634605,12.468246,3995000,Villa,4.0,1967.0,høj,843.0,348,736.0,116,34439,D,2650
Torndalsvej 13,55.619635,12.462985,4295000,Villa,4.0,1960.0,mellem,679.0,500,1.017,104,41298,C,2650
Fredtoftevej 4,55.642187,12.498979,4495000,Villa,3.0,1933.0,høj,679.0,257,190.0,89,50505,D,2650
Konkylievej 28,55.622033,12.491834,5165000,Villa,4.0,1959.0,høj,686.0,470,693.0,127,40669,C,2650
Markleddet 28,55.659904,12.464526,5995000,Villa,5.0,1951.0,lav,891.0,526,530.0,160,37468,D,2650
"Gadestævnet 19, 1. ",55.659387,12.462763,3645000,Villalejlighed,3.0,1949.0,lav,967.0,518,506.0,82,44451,E,2650
"Næsborgvej 32, 1. tv",55.654681,12.479845,2195000,Ejerlejlighed,3.0,1963.0,lav,385.0,100,381.0,73,30068,C,2650
Strøbyvej 11B,55.640339,12.481049,7495000,Rækkehus,5.0,1963.0,høj,194.0,382,118.0,150,49966,C,2650
Baunebakkevej 43,55.653925,12.477028,2595000,Ejerlejlighed,3.0,1963.0,lav,190.0,121,183.0,75,34600,D,2650
"Hvidovrevej 344, 1. 2",55.636826,12.479368,3495000,Ejerlejlighed,3.0,1985.0,mellem,252.0,89,7.0,75,46600,C,2650
Vesterskel 31,55.65414,12.457355,2595000,Fritidshus,2.0,1963.0,lav,679.0,938,1.0,56,46339,C,2650
Søstjernevej 43B,55.61768,12.486368,4100000,Villa,3.0,1964.0,høj,679.0,613,1.012,89,46067,C,2650
Vestre Strandvej 24,55.620552,12.449989,4995000,Villa,4.0,1957.0,mellem,679.0,535,751.0,120,41625,B,2650
Frydenstrands Alle 32,55.62107,12.472327,5495000,Villa,5.0,1936.0,mellem,679.0,608,955.0,166,33102,A2010,2650
"Næsborgvej 86, 2. tv",55.654114,12.478614,2495000,Ejerlejlighed,3.0,1966.0,lav,293.0,73,286.0,58,43017,C,2650
Ulstrupvej 19,55.653054,12.470704,6500000,Villa,5.0,1935.0,mellem,225.0,237,232.0,145,44827,G,2650
Tistrupvej 23,55.632984,12.463238,4495000,Villa,4.0,1964.0,lav,679.0,239,908.0,103,43640,D,2650
"Rebæk Søpark 7, 4. tv",55.662519,12.456635,2875000,Ejerlejlighed,4.0,1963.0,lav,679.0,220,157.0,101,28465,C,2650
Strandvangen 4,55.618723,12.455941,10795000,Villa,7.0,2022.0,mellem,679.0,501,932.0,264,40890,F,2650
"Ulstrupvej 2A, 1. ",55.653778,12.469846,2995000,Villalejlighed,3.0,1939.0,lav,272.0,197,286.0,87,34425,D,2650
Langhøjvej 5A,55.623167,12.488227,6495000,Villa,5.0,2000.0,høj,449.0,276,456.0,130,49961,B,2650
Toftemosevej 6,55.634385,12.465637,6495000,Villa,6.0,1965.0,høj,994.0,195,899.0,201,32313,D,2650
"Rebæk Søpark 3, 2. 211",55.66349,12.457255,1525000,Ejerlejlighed,2.0,1963.0,lav,679.0,142,94.0,61,25000,C,2650
"Rebæk Søpark 3, 15. 1522",55.66349,12.457255,2195000,Ejerlejlighed,2.0,1972.0,lav,679.0,142,94.0,61,35983,C,2650
Hvidovregade 40A,55.653606,12.477822,5995000,Villa,4.0,1963.0,lav,237.0,130,226.0,153,39183,C,2650
Lodsvej 76B,55.628144,12.499482,6995000,Rækkehus,4.0,1963.0,høj,955.0,131,953.0,121,57809,C,2650
"Rebæk Søpark 9, 6. tv",55.66234,12.456627,2995000,Ejerlejlighed,4.0,1963.0,lav,679.0,232,169.0,101,29653,C,2650
Hvidovrevej 213,55.645681,12.478612,4495000,Villa,4.0,1923.0,mellem,733.0,229,108.0,122,36844,C,2650
Allingvej 60,55.650752,12.464594,4295000,Rækkehus,5.0,1980.0,lav,683.0,512,685.0,151,28443,D,2650
Bjergagervej 35,55.637026,12.489811,9475000,Villa,7.0,2020.0,høj,730.0,302,275.0,192,49348,E,2650
Vedbyholm 81,55.645817,12.448152,3795000,Rækkehus,4.0,1976.0,lav,679.0,149,707.0,144,26354,D,2650
Hvidovregårds Alle 18,55.638073,12.493278,7695000,Villa,6.0,1928.0,høj,921.0,252,156.0,137,56167,C,2650
Greve Alle 19B,55.643867,12.482412,5995000,Villa,6.0,1959.0,høj,575.0,282,303.0,128,46835,D,2650
"Rebæk Søpark 23, 4. mf",55.661643,12.455524,1800000,Ejerlejlighed,2.0,1966.0,lav,679.0,336,273.0,70,25714,C,2650
Klydevej 9,55.618288,12.458471,6495000,Villa,6.0,1978.0,mellem,679.0,534,1.018,202,32153,B,2650
Sjølundvej 3,55.631422,12.468235,4195000,Villa,4.0,1964.0,høj,679.0,535,915.0,105,39952,D,2650
M Bechs Alle 71,55.653375,12.463217,6685000,Villa,4.0,1952.0,lav,694.0,590,705.0,124,53911,D,2650
"Landlystvej 53, st. tv",55.65976,12.472853,2049000,Ejerlejlighed,2.0,1963.0,lav,486.0,347,170.0,57,35947,C,2650
Krebsevej 81,55.618259,12.477211,4995000,Villa,4.0,1997.0,mellem,679.0,587,1.057,147,33979,D,2650
Bredholtvej 16,55.636901,12.459552,4995000,Villa,5.0,1977.0,høj,679.0,288,853.0,158,31613,C,2650
Hædersdalvej 42,55.663669,12.46569,5695000,Villa,6.0,1961.0,lav,729.0,396,448.0,191,29816,C,2650
Hf. Kettehøj 110,55.647737,12.458065,1495000,Fritidshus,3.0,1963.0,lav,679.0,380,291.0,57,26228,C,2650
"Gammel Køge Landevej 541, st. ",55.620844,12.461268,3250000,Villalejlighed,5.0,1960.0,mellem,679.0,327,844.0,126,25793,D,2650
Allingvej 24,55.651818,12.471307,6795000,Villa,6.0,2017.0,mellem,266.0,362,260.0,224,30334,D,2650
N Bonavents Alle 1A,55.659151,12.47403,3500000,Villa,2.0,1942.0,lav,510.0,388,226.0,83,42168,D,2650
Mørups Alle 26,55.645274,12.487467,4495000,Villa,4.0,1963.0,mellem,876.0,184,610.0,85,52882,C,2650
Hvidovre Strandvej 75,55.621521,12.492993,10995000,Villa,7.0,1975.0,høj,778.0,558,784.0,215,51139,C,2650
"Næsborgvej 40, st. th",55.655107,12.479502,2295000,Ejerlejlighed,3.0,1963.0,lav,383.0,87,382.0,73,31438,C,2650
"Landlystvej 57A, 1. tv",55.659819,12.472345,2195000,Ejerlejlighed,2.0,1963.0,lav,499.0,356,179.0,54,40648,C,2650
Kærgårdsvej 49,55.624756,12.453927,4249000,Villa,4.0,1963.0,mellem,679.0,260,251.0,141,30134,C,2650
"Næsborgvej 66, 1. tv",55.65368,12.479913,2195000,Ejerlejlighed,3.0,1963.0,lav,370.0,157,359.0,73,30068,C,2650
Østre Strandvej 5,55.622949,12.465144,3450000,Rækkehus,4.0,1965.0,mellem,679.0,275,867.0,120,28750,C,2650
"Rebæk Søpark 13, 2. th",55.661968,12.456609,2495000,Ejerlejlighed,3.0,1963.0,lav,679.0,261,199.0,83,30060,C,2650
Femagervej 46,55.660644,12.464763,4995000,Villa,5.0,1941.0,lav,844.0,475,487.0,131,38129,C,2650
Toftemosevej 5,55.634135,12.4657,6295000,Villa,5.0,1970.0,høj,679.0,212,905.0,142,44330,D,2650
Nordlundsvej 60,55.639968,12.459363,5985000,Villa,6.0,1968.0,høj,679.0,581,516.0,175,34200,C,2650
Ærtebjergvej 113,55.635165,12.466125,3995000,Villa,4.0,1964.0,høj,924.0,208,842.0,117,34145,F,2650
"Gammel Køge Landevej 233B, 2. ",55.639809,12.498801,2195000,Ejerlejlighed,3.0,1963.0,høj,679.0,223,410.0,67,32761,D,2650
Avedøregårdsvej 1,55.644712,12.45544,5495000,Villa,8.0,1966.0,høj,679.0,340,246.0,241,22800,D,2650
Hvidovre Strandvej 82,55.61923,12.488974,4995000,Villa,3.0,1960.0,høj,870.0,573,878.0,97,51494,C,2650
Avedøregårdsvej 76,55.638659,12.458564,3995000,Villa,3.0,1947.0,høj,679.0,478,668.0,86,46453,D,2650
Søstjernevej 50,55.61838,12.484979,7795000,Villa,4.0,1935.0,høj,920.0,507,929.0,157,49649,C,2650
Kærmark 8,55.653625,12.469013,4495000,Villa,5.0,1959.0,mellem,324.0,248,337.0,138,32572,C,2650
Krebsevej 47,55.618452,12.481787,7495000,Villa,6.0,1963.0,høj,931.0,470,940.0,178,42106,B,2650
Ajax Alle 9,55.627918,12.479294,3575000,Villa,3.0,1936.0,mellem,371.0,206,127.0,60,59583,B,2650
Kløverprisvej 87,55.660476,12.461968,5495000,Villa,4.0,1983.0,lav,679.0,387,377.0,143,38426,C,2650
Engdalsvej 6,55.618796,12.458901,4295000,Villa,5.0,1962.0,mellem,679.0,480,974.0,133,32293,D,2650
Grustoften 28,55.656058,12.460409,1895000,Fritidshus,3.0,2019.0,lav,914.0,747,812.0,57,33245,C,2650
Poppel Alle 9,55.648691,12.481442,5295000,Villa,3.0,1937.0,mellem,717.0,371,353.0,80,66187,C,2650
Lodsvej 13,55.628979,12.48918,5695000,Villa,5.0,1952.0,mellem,383.0,274,376.0,139,40971,D,2650
Fagerstedvej 26,55.632701,12.470025,3795000,Villa,4.0,1963.0,høj,907.0,530,747.0,93,40806,C,2650
"Rebæk Søpark 21, st. mf",55.661827,12.455532,2095000,Ejerlejlighed,2.0,1966.0,lav,679.0,322,259.0,70,29928,C,2650
Agermosen 31,55.653883,12.45947,5645000,Villa,5.0,1970.0,lav,933.0,809,945.0,153,36895,D,2650
Lodsvej 38,55.628536,12.492818,4495000,Villa,4.0,1936.0,mellem,557.0,298,552.0,164,27408,E,2650
Strandvangsvej 33,55.62405,12.492434,7995000,Villa,4.0,1967.0,høj,572.0,333,576.0,153,52254,C,2650
"Næsborgvej 46, 2. th",55.654065,12.479594,2195000,Ejerlejlighed,3.0,1966.0,lav,354.0,112,346.0,58,37844,C,2650
Dyrbæk 13,55.655083,12.460354,1295000,Fritidshus,4.0,1940.0,lav,891.0,742,907.0,70,18500,C,2650
Glimvej 5B,55.640991,12.47975,5195000,Villa,6.0,1931.0,mellem,218.0,339,70.0,135,38481,C,2650
Nordre Kystagervej 30,55.63571,12.501248,13995000,Villa,6.0,1963.0,høj,679.0,609,470.0,259,54034,C,2650
Enghøjen 16,55.622884,12.45188,5400000,Villa,5.0,1972.0,mellem,679.0,328,469.0,156,34615,D,2650
Perlevej 8,55.620684,12.486917,8295000,Villa,5.0,2021.0,høj,679.0,369,688.0,197,42106,D,2650
Mørups Alle 5,55.645312,12.48409,8599000,Villa,5.0,2010.0,mellem,766.0,89,397.0,180,47772,A2020,2650
"Landlystvej 65B, 1. th",55.659797,12.470921,2395000,Ejerlejlighed,3.0,1963.0,lav,561.0,411,241.0,65,36846,D,2650
"Rebæk Søpark 3, 3. 320",55.66349,12.457255,1575000,Ejerlejlighed,2.0,1963.0,lav,679.0,142,94.0,61,25819,C,2650
Nordre Kystagervej 34,55.635343,12.50103,7995000,Villa,4.0,1972.0,høj,679.0,634,468.0,144,55520,D,2650
Strandholms Alle 43A,55.61828,12.483667,3645000,Villa,2.0,1957.0,høj,934.0,496,943.0,71,51338,G,2650
Sjølundvej 43,55.629669,12.462143,4495000,Villa,4.0,1964.0,lav,679.0,548,624.0,108,41620,D,2650
Stillidsvej 7,55.632114,12.486017,3995000,Villa,4.0,1933.0,mellem,610.0,290,550.0,92,43423,F,2650
Engholm Alle 15,55.621945,12.470455,6245000,Villa,5.0,2016.0,mellem,679.0,460,961.0,145,43068,A2010,2650
Hvidovre Strandvej 189,55.617053,12.479643,2895000,Rækkehus,4.0,1963.0,mellem,679.0,647,1.124,68,42573,C,2650
Engvadvej 8,55.620536,12.453819,2595000,Rækkehus,3.0,1959.0,mellem,679.0,360,719.0,85,30529,E,2650
Sydkærsvej 99,55.651098,12.486338,5995000,Villa,4.0,1928.0,mellem,827.0,502,414.0,180,33305,A2020,2650
Hvidovrevej 207,55.646148,12.478613,6495000,Villa,5.0,1937.0,mellem,784.0,257,157.0,108,60138,D,2650
Agermosen 4,55.654273,12.463304,2745000,Fritidshus,2.0,2018.0,lav,692.0,561,706.0,57,48157,C,2650
Avedøregårdsvej 49,55.640603,12.457991,5300000,Villa,4.0,1952.0,høj,679.0,682,469.0,110,48181,D,2650
Korshøjvej 6,55.627842,12.463876,4795000,Villa,4.0,1966.0,høj,679.0,317,666.0,155,30935,D,2650
Langåvej 1,55.629503,12.469899,5475000,Villa,8.0,1973.0,høj,994.0,497,745.0,228,24013,C,2650
Toftemosevej 17,55.633682,12.46335,4995000,Villa,5.0,1970.0,lav,679.0,164,970.0,164,30457,C,2650
Engholm Alle 17,55.621784,12.470631,7145000,Villa,10.0,2020.0,mellem,679.0,481,966.0,233,30665,G,2650
Hvidovre Alle 2A,55.659905,12.475744,4995000,Villa,4.0,1963.0,lav,396.0,300,187.0,121,41280,C,2650
Brostykkevej 95,55.638583,12.48516,6245000,Villa,4.0,1938.0,høj,401.0,398,421.0,131,47671,D,2650
"Rebæk Søpark 23, 1. mf",55.661643,12.455524,2095000,Ejerlejlighed,2.0,1963.0,lav,679.0,336,273.0,70,29928,C,2650
Hvidovrevej 309,55.63394,12.480758,5395000,Villa,5.0,1939.0,mellem,583.0,259,326.0,134,40261,D,2650
Ladefyldvej 6,55.662855,12.465678,4295000,Rækkehus,3.0,1948.0,lav,731.0,405,448.0,74,58040,D,2650
"Næsborgvej 70, 2. th",55.65359,12.479563,2195000,Ejerlejlighed,2.0,1966.0,lav,348.0,152,336.0,58,37844,C,2650
Kirkebroen 77,55.657516,12.456138,3995000,Villa,8.0,1960.0,lav,679.0,713,663.0,84,47559,G,2650
"Brostykkevej 121, 1. 11",55.637795,12.48097,2345000,Ejerlejlighed,2.0,1963.0,høj,194.0,174,149.0,76,30855,C,2650
Langåvej 54,55.633388,12.46765,5245000,Villa,5.0,1962.0,høj,957.0,361,831.0,121,43347,F,2650
Brobyvej 8,55.630955,12.46827,4095000,Villa,4.0,1973.0,høj,679.0,578,893.0,159,25754,C,2650
Rebæk Alle 23,55.660306,12.462802,6475000,Villa,7.0,1949.0,lav,974.0,428,424.0,185,35000,D,2650
Perlevej 60,55.619469,12.47761,6645000,Villa,7.0,1952.0,mellem,918.0,464,927.0,206,32257,B,2650
Bredholtvej 25,55.636593,12.461504,4995000,Villa,4.0,1966.0,høj,679.0,184,887.0,100,49950,F,2650
Skelkær 6,55.655953,12.45705,2495000,Fritidshus,2.0,2017.0,lav,679.0,868,823.0,57,43771,C,2650
N Bonavents Alle 6,55.658915,12.474725,8795000,Villa,8.0,2013.0,lav,519.0,352,258.0,215,40906,B,2650
Drivkær 31,55.650859,12.460806,4995000,Rækkehus,4.0,1980.0,lav,901.0,536,629.0,151,33079,D,2650
"Hvidovrevej 180, 2. 215",55.652885,12.47459,1225000,Ejerlejlighed,1.0,1974.0,mellem,85.0,292,61.0,47,26063,C,2650
Brostykkevej 101,55.638432,12.484324,5195000,Villa,4.0,1966.0,høj,351.0,348,366.0,126,41230,C,2650
Allingvej 42,55.651358,12.468169,3695000,Villa,2.0,1937.0,mellem,452.0,423,452.0,77,47987,F,2650
Skelkær 3,55.656072,12.457312,1295000,Fritidshus,1.0,2020.0,lav,679.0,853,808.0,17,76176,C,2650
Avedøregårdsvej 22,55.642991,12.455942,7995000,Villa,6.0,2019.0,høj,679.0,439,321.0,174,45948,A2020,2650
"Næsborgvej 18, 2. tv",55.654012,12.480389,2195000,Ejerlejlighed,2.0,1966.0,lav,403.0,157,394.0,58,37844,C,2650
"Landlystvej 57A, 2. tv",55.659819,12.472345,1895000,Ejerlejlighed,2.0,1963.0,lav,499.0,356,179.0,52,36442,C,2650
Fortvænget 1,55.619748,12.452015,5495000,Villa,6.0,1959.0,mellem,679.0,499,811.0,196,28035,C,2650
Ajax Alle 50,55.626855,12.473579,4195000,Villa,3.0,1959.0,høj,709.0,472,506.0,85,49352,C,2650
Hvidovrevej 98A,55.662904,12.472718,4395000,Rækkehus,3.0,1945.0,mellem,285.0,160,130.0,78,56346,D,2650
Odysseus Alle 32,55.633381,12.47548,6245000,Villa,5.0,1951.0,høj,670.0,447,450.0,129,48410,C,2650
Brøndager 11,55.656839,12.464609,4195000,Villa,5.0,1965.0,lav,704.0,511,725.0,103,40728,D,2650
Hf. Kettehøj 39,55.646083,12.455994,2145000,Fritidshus,2.0,1963.0,lav,679.0,388,227.0,57,37631,C,2650
"Rebæk Søpark 3, 8. 813",55.66349,12.457255,1650000,Ejerlejlighed,2.0,1963.0,lav,679.0,142,94.0,61,27049,C,2650
Strandholms Alle 49A,55.617415,12.484295,3695000,Villa,4.0,1966.0,høj,679.0,598,1.037,78,47371,E,2650
Hvidovre Boulevard 10,55.626457,12.472709,4995000,Villa,6.0,1962.0,mellem,765.0,406,572.0,137,36459,D,2650
Multebærvænget 8,55.622787,12.461785,3495000,Rækkehus,5.0,1958.0,mellem,679.0,211,705.0,110,31772,D,2650
"Næsborgvej 18, 1. tv",55.654012,12.480389,2295000,Ejerlejlighed,3.0,1963.0,lav,403.0,157,394.0,73,31438,C,2650
Paris Boulevard 25,55.62995,12.476175,7299000,Villa,6.0,1934.0,høj,654.0,507,393.0,175,41708,D,2650
Nordlundsvej 29,55.642429,12.458564,4995000,Villa,4.0,1953.0,høj,679.0,518,269.0,107,46682,E,2650
"Odysseus Alle 24, 1. ",55.633494,12.476616,2699000,Villalejlighed,3.0,1954.0,høj,638.0,390,403.0,72,37486,E,2650
Rosmosevej 60,55.639749,12.456259,5495000,Villa,4.0,1974.0,høj,679.0,663,601.0,136,40404,C,2650
Perlevej 28A,55.619743,12.483161,3745000,Rækkehus,4.0,1962.0,høj,775.0,331,784.0,79,47405,B,2650
Vestre Strandvej 8,55.619253,12.451406,5495000,Villa,6.0,1963.0,mellem,679.0,566,871.0,168,32708,C,2650
Kløverprisvej 93,55.660169,12.461263,4695000,Villa,4.0,1951.0,lav,679.0,403,385.0,93,50483,F,2650
"Gammel Køge Landevej 233A, st. 2",55.639841,12.498848,1898000,Ejerlejlighed,2.0,1963.0,høj,679.0,226,405.0,60,31633,D,2650
"Rebæk Søpark 3, 11. 1104",55.66349,12.457255,1645000,Ejerlejlighed,2.0,1963.0,lav,679.0,142,94.0,61,26967,C,2650
Tranevej 20A,55.620612,12.469877,4645000,Rækkehus,5.0,1959.0,mellem,679.0,576,1.094,127,36574,C,2650
Hvidovrevej 87,55.659567,12.474243,3695000,Villa,3.0,1957.0,lav,462.0,340,181.0,85,43470,E,2650
Dalumvej 12,55.653796,12.472828,5595000,Villa,5.0,1938.0,lav,84.0,149,102.0,140,39964,B,2650
Storegade 27,55.641383,12.4452,4495000,Villa,6.0,1965.0,høj,679.0,521,987.0,170,26441,D,2650
Grønbækvej 4,55.631414,12.466266,3895000,Villa,4.0,1962.0,høj,679.0,466,948.0,102,38186,E,2650
Stenstykkevej 9,55.639125,12.495935,7495000,Villa,5.0,1922.0,høj,679.0,106,288.0,136,55110,E,2650
"Rebæk Søpark 3, 4. 422",55.66349,12.457255,1625000,Ejerlejlighed,2.0,1963.0,lav,679.0,142,94.0,61,26639,C,2650
Lindelundsvej 3,55.639292,12.464079,3650000,Villa,4.0,1968.0,mellem,946.0,469,627.0,113,32300,C,2650
Greve Alle 43,55.644159,12.486299,8495000,Villa,8.0,1966.0,høj,733.0,222,538.0,208,40841,C,2650
Frydenstrands Alle 11,55.623019,12.4723,3395000,Villa,5.0,1962.0,mellem,888.0,452,794.0,126,26944,E,2650
Hvidovregårds Alle 21,55.637609,12.492561,7995000,Villa,4.0,1938.0,høj,884.0,319,137.0,155,51580,C,2650
"Næsborgvej 38, 1. tv",55.654972,12.47961,2145000,Ejerlejlighed,3.0,1963.0,lav,383.0,88,381.0,73,29383,C,2650
Brostykkevej 199,55.635164,12.468583,4695000,Villa,5.0,1925.0,høj,790.0,334,693.0,139,33776,D,2650
Kærmark 46,55.652974,12.463656,4195000,Villa,4.0,1966.0,lav,669.0,580,679.0,122,34385,E,2650
"Gammel Køge Landevej 233D, 1. ",55.639743,12.498721,1995000,Ejerlejlighed,2.0,1958.0,høj,679.0,219,419.0,67,29776,D,2650
Enghøjen 13,55.622746,12.450826,4995000,Villa,5.0,1971.0,mellem,679.0,397,503.0,126,39642,D,2650
Brændmosevej 22,55.559345,12.195075,2795000,Villa,5.0,1960.0,mellem,611.0,2202,2.42,150,18633,E,2690
Tofteholmen 37,55.574533,12.231868,4995000,Villa,4.0,1976.0,lav,611.0,844,472.0,138,36195,A2010,2690
Hinbjerg 58,55.565543,12.254059,4195000,Villa,3.0,1967.0,mellem,611.0,325,252.0,117,35854,C,2690
Ved Kæret 6,55.571772,12.223527,2795000,Villa,4.0,1920.0,lav,611.0,386,191.0,176,15880,E,2690
Højmarksvej 4,55.569075,12.254082,4475000,Villa,6.0,1962.0,mellem,611.0,68,151.0,183,24453,D,2690
H C Andersens Vej 12,55.554732,12.253978,10995000,Villa,6.0,1967.0,lav,611.0,1389,349.0,211,52109,C,2690
Hastrupvejen 22,55.567221,12.199037,4850000,Villa,6.0,1903.0,mellem,611.0,1451,1.816,155,31290,E,2690
Søen 75,55.563642,12.255099,4295000,Villa,3.0,1967.0,mellem,611.0,538,473.0,117,36709,C,2690
